CNTRYID,CNT,CNTSCHID,SN,CNTSTUID,PVMATH,PVREAD,PVSCIE,PVSCEP,PVSCED,PVSCID,PVSKCO,PVSKPE,PVSSPH,PVSSLI,PVSSES,SMINS,SMINH,ESCS,IBTEACH,TEACHSUP,ENVAWARE,JOYSCIE,INTBRSCI,SCIEEFF,MOTIVAT,EPIST,ICTHOME,INTICT,COMPICT,AUTICT,INSTSCIE,TDTEACH,ADINST
158,TAP,15800069,2484,15806550,433.6282,454.0305,460.172,427.6235,441.4965,450.2191,455.0874,464.6996,441.6085,476.4127,448.63,0,0,-.8448, , ,-.4883,-.6306,-.3744,-3.7565,-1.0701,-.775,6,.4546,.0226,2.0955,-.3275,.4505,-.3816
158,TAP,15800196,7047,15806551,377.8031,344.6091,390.5842,408.2056,368.1068,364.3285,386.998,344.6065,394.1151,391.5423,382.6758,100,1.66666666666667,-1.3096,-.5233,-.5254,.0194,.5094,.5305,.3155,-.1651,-.1933,6,-.0862,.0226,-.3297,1.2817,-.6819,-.0163
158,TAP,15800089,3197,15806552,442.5669,420.4304,446.5434,449.5234,470.0053,448.5266,452.5063,460.7819,425.581,447.5213,463.3247,180,3,-1.4539,-.121,1.4475,.5038,-1.3026,.5305,3.2775,1.8543,-.1933,7,.5946,.0226,1.515,.3708,-.1416,.6524
158,TAP,15800103,3709,15806556,343.2788,394.3256,397.6473,418.1513,388.2082,437.9966,394.7831,391.5063,384.3445,370.9279,399.0318,50,.833333333333333,-1.3991,.2628,-.3068,-1.2707,.2483,-1.3032,-.0882,.8101,-.7574,8,-.9719,-1.1926,2.0955,-.3438,-.6102,-.0001
158,TAP,15800207,7445,15806564,464.0801,461.5409,423.5097,434.6144,426.9482,445.3406,436.9804,427.5424,438.1875,406.3351,433.8889,99999999, ,.1355,-2.2642,-1.0718,.0194,.0388,-.3744,.3155,-.9233,-.1933, ,-.4314,.0226,-.5251,.3708,.0532,-.3816
158,TAP,15800195,6992,15806568,449.6361,411.014,408.1012,419.2419,397.1208,414.6055,417.1525,389.9011,408.1184,420.2393,432.5783,135,2.25,.672,-.121,-.4652,.0194,-.8208,-.2052,.3155,.4094,-.1933,10,-.0862,-.5907,-.4607,.3708,.2564,.6524
158,TAP,15800029,1018,15806569,494.3854,368.2138,419.8512,415.7435,381.7003,406.6955,414.6244,379.8824,428.5887,415.8187,402.0686,50,.833333333333333,-.225,-3.3405,-.1164,.8774,-2.1154,.0197,.9274,-.1651,.7172,5,.5293,-.0998,2.0955,-.7778,.045,-1.9656
158,TAP,15800191,6871,15806572,358.1105,308.6739,338.835,362.8954,361.0469,348.1051,353.2539,341.9008,326.2529,331.5938,338.4017,180,3,-.2277,1.9942,1.4475,-3.3765,-2.1154,-1.4829,3.2775,-1.8046,-2.2971,11, , , ,1.7359,-.6102,-.3816
158,TAP,15800168,6074,15806574,440.7701,427.7119,453.641,474.085,455.1292,446.9929,443.5872,439.9862,464.2601,457.8012,441.2057,100,1.66666666666667,.8712,1.343,-.5098,-.0809,.5094,2.4511,3.2775,.4239,-.1933,9,2.6352,1.9359,2.0955,.3708,1.0203,1.0172
158,TAP,15800034,1193,15806577,454.409,443.8836,449.5649,460.3726,467.0404,474.0355,462.5677,447.0878,467.676,452.077,454.5061,100,1.66666666666667,.4868,-.3774,1.4475,1.621,-.8208,-.2112,2.3272,.1111,-.1933,5,-1.3452,.0226,.1216,-.5555,.2483,.3379
158,TAP,15800022,763,15806583,404.0961,423.9429,441.9896,459.2152,383.5305,460.5013,442.9437,437.9394,417.6608,451.7721,447.9541,50,.833333333333333,-.4472,-.7071,-1.0718,.8948,.5094,-.0908,.3155,-.4849,-.1933,4,-1.0121,-1.1926,-1.1252,.3708,1.0975,.6524
158,TAP,15800161,5830,15806584,383.3887,298.9387,371.8977,370.2755,275.7487,327.0997,365.0596,333.5146,354.2028,354.3113,354.3172,0,0,3.169,-3.3405,-2.7195,3.2811,2.1635,2.4511,3.2775,1.8543,2.1552,10,-.4548,1.9359,2.0955,.3708,-.3597,-.3562
158,TAP,15800033,1157,15806587,489.5522,439.3658,460.9031,451.4812,492.4843,454.2554,449.9212,476.2269,465.8882,464.7109,445.9243,100,1.66666666666667,.1069,-.1851,-.1164,.0194,-.8208,-.2052,.5151,-.4982,-.1933,9,-.0862,-1.0611,-.4607,1.7359,2.0781,2.0469
158,TAP,15800012,439,15806589,490.3532,423.0035,475.1886,494.0657,493.273,477.7024,496.3198,484.7279,501.4581,504.8096,480.86,100,1.66666666666667,-1.2207,-1.8609,-.1164,-.3348,-2.1154,-2.4981,-1.0524,-1.1822,-.7166,5,-.4025,-.4806,.1216,-.7778,99,99
158,TAP,15800205,7358,15806590,371.4553,417.8969,400.6441,401.2984,390.3627,380.7129,406.3479,411.2591,398.6478,419.376,362.0819,225,3.75,-1.3505,-.121,.9209,.0194,.5094,.5305,.3155,-.2803,-.1933,7,-.2662,-.7183,-1.1252,.3708,2.0781,-.3816
158,TAP,15800016,570,15806596,336.9639,407.8498,368.2394,316.1894,308.8461,402.4352,344.0735,392.378,399.9363,350.0525,380.4832,60,1,-2.0981, , ,-1.2707,.5094,-.3744,.3155,-.1651,-.1933, ,-.0862,.0226,.1216,1.7359,.4505,-.8141
158,TAP,15800212,7630,15806597,427.8238,363.0505,453.3358,452.5792,394.3466,450.1582,450.0498,420.7912,456.2304,437.8201,413.9347,180,3,.538,-.1667,-1.0718,.0194,.5094,2.4511,.3155,-.1651,-.1933,11,-.0862,.0226,-1.1252,1.7359,.395,-.3118
158,TAP,15800101,3640,15806603,479.1152,383.0008,460.7654,447.2851,474.0746,467.5167,445.9654,458.9022,471.3683,451.7751,413.6646,90,1.5,-.8379,-.1393,.141,-1.2707,-1.0286,.3721,-1.0524,-.877,-.1933,10,-.0862,-.5034,-.1563,1.1151,2.0781,2.0469
158,TAP,15800163,5880,15806607,334.0121,356.4505,382.3845,400.9501,340.1124,374.7429,396.5199,344.4492,394.1641,365.5082,369.4819,180,3,1.4464, , ,3.2811,.5094,.5305,3.2775,-.1651,-.1933,11,-.0862,.0226,.1216,1.2423,.4505,.3181
158,TAP,15800166,5994,15806609,486.6517,358.4909,390.7104,422.5131,412.6349,401.3811,394.9577,407.5946,357.7778,425.4448,358.6906,600,10,3.4753, , ,3.2811, , ,-3.7565,1.8543,2.1552,11, , , ,.8155,.4573,-.3816
158,TAP,15800117,4230,15806616,408.1844,335.9062,422.6996,421.3505,374.3938,471.2397,438.2176,399.6751,440.5489,378.1426,483.6565,150,2.5,-.9205,-.121,-1.5929,.0194,-.2376,.0954,.263,-2.4615,-1.3692,10,-1.3136,1.9359,.1216,-.5555,-1.315,-.3816
158,TAP,15800170,6120,15806624,507.0307,465.2214,490.3364,482.3138,436.5188,502.0597,489.1008,492.8347,494.6136,498.1792,455.8522,0,0,-1.3674, , ,.0194,-.2713,-.2865,-.1887,.8598,1.5636,5,1.127,.4306,-.3902,1.7359,.0532,.353
158,TAP,15800209,7504,15806625,377.9668,339.7141,375.8424,366.9518,354.362,381.5435,356.5564,366.4592,354.6478,387.284,354.2775,225,3.75,-.0452,-.121,-1.0718,.0194,-2.1154,-2.4981,3.2775,-.1651,-.1933,4,-.0862,.0226,.1216,1.7359,.4505,-.8077
158,TAP,15800177,6382,15806626,474.8408,511.2361,463.2457,453.7027,461.9704,480.4286,462.6306,480.9707,452.6967,477.8199,479.0834,225,3.75,-.9552,-.4839,-.5956,.7408,-1.7159,-1.1931,.714,-.544,.2674, ,.2032,-.7638,-.2503,1.7359,.9405,.6524
158,TAP,15800065,2325,15806628,461.5006,463.4377,472.9907,469.3931,463.2811,455.7395,457.8387,448.3897,452.4768,473.6641,461.4055,50,.833333333333333,.005,-.1952,-.1164,.0194,.0992,.2009,.3155,-.4495,-.1933,6,-.0692,-.5836,-.1563,1.7359,-2.4476,1.3754
158,TAP,15800176,6337,15806629,326.9447,319.27,321.3977,326.8505,318.4925,307.1179,330.2442,301.7801,343.6522,330.3924,299.8081,150,2.5,-2.0435,-3.3405,-.1164,3.2811,.5094,.5305,-1.0524,-.4982,-.1933,11,-2.9627,-2.664,-1.1252,-.2874,-.6102,-.3816
158,TAP,15800124,4469,15806637,475.3216,515.7934,493.0238,486.7969,490.9076,516.6467,488.099,521.191,496.7195,502.6754,504.322,200,3.33333333333333,-1.3068,-.7441,1.4475,1.4772,.1191,.5686,.3155,1.8543,2.1552,8,1.7162,1.013,-.1207,.3708,.4505,-.3816
158,TAP,15800072,2578,15806639,468.3937,446.1227,463.4936,441.5516,452.5916,451.1249,463.8964,475.3985,434.5619,451.3628,467.4539,225,3.75,-1.4394,1.0658,.5731,-.0809,.4222,.6496,-.2245,-.61,-.1933,10,-.5743,.0226,-.1563,-.7778,.4505,.9784
158,TAP,15800087,3113,15806641,309.1897,310.5431,343.534,322.2747,317.9111,287.8734,327.978,336.2819,366.9117,335.3499,330.4809,0,0,-.9999, , ,-1.2707,-.576,-.4287,-1.3934,-1.0795,-.5942,8,1.3939,.6825,1.1232,-.5375,-.2278,-.787
158,TAP,15800207,7442,15806646,500.7641,498.3442,476.9711,486.3362,484.0933,478.5557,484.8151,488.3524,509.5273,468.6548,481.952,0,0,-1.1671, , ,-.3864,-2.1154,-.3744,-1.0524,-.1651,-.1933,9,.2718,-.9607,-.4607,.3708,.4505,.6524
158,TAP,15800052,1856,15806647,344.2632,338.5608,359.5894,351.7861,384.3367,351.2548,339.6542,372.5145,381.477,348.7754,339.1087,180,3,.5822,-.121,-.1164,-1.2707,.5094,.5305,-1.0524,.0409,-.1933,10,-.0862,.0226,.1216,.317,.4505,1.3754
158,TAP,15800165,5952,15806648,503.8212,434.5529,462.8338,486.2974,475.2258,452.1296,488.1597,456.0006,476.5874,456.3128,451.4575,250,4.16666666666667,-1.1677,-.8076,-.2077,-1.1129,-.8208,.0076,-.411,-.7791,1.1342,4,.8149,.289,.1216,.3708,2.0781,1.3974
158,TAP,15800131,4756,15806652,473.0615,410.9695,437.6967,455.4173,433.4599,435.3701,469.2622,443.3102,439.4965,443.3689,468.0487,50,.833333333333333,-.107,.9184,.9209,-.1826,-.6306,-1.2668,.3155,-.1651,-.1933,6,-.0071,.0226,-.2503,.3708,.4505,-.8077
158,TAP,15800157,5687,15806654,443.6153,384.8035,430.3334,425.6135,421.0472,427.5931,424.5085,426.289,441.1902,439.7704,409.0357,80,1.33333333333333,-.879, , ,-1.0041,2.1635,.1473,-.2776,.1928,.1502,9,.8072,.8038,.1959,-.1987,-.2213,-.0001
158,TAP,15800141,5082,15806655,403.2195,355.0594,339.7793,331.4327,326.0742,343.7886,342.1021,351.2848,346.4146,319.1809,358.617,100,1.66666666666667,.1728,-.0258,-.0614,.6492,.5094,.3721,.3155,.7921,-.1933,11,1.1352,.0226,.1216,1.2423,.2483,-.0001
158,TAP,15800100,3601,15806656,453.8112,379.1066,421.7216,415.4097,397.3087,429.8235,411.7807,416.1147,431.3698,430.5228,428.2359,225,3.75,-.1573,-.0192,-.1164,-.5727,-.8208,-.2865,.3155,.1111,-.5809,9,1.7671,-.3048,-.1865,1.7359,-.3597,-.3562
158,TAP,15800194,6968,15806659,299.1073,264.6836,282.1139,293.968,267.9292,286.4159,261.2181,275.4362,298.0905,288.4309,292.5997,0,0,-.6267, , ,-1.13,-.3772,-2.4981,-1.582,-.7689,-1.2201, , , , ,.3708,-.0718,.3181
158,TAP,15800047,1674,15806660,375.4914,320.0833,357.8089,339.4641,328.3908,345.7548,347.0437,373.9132,336.2403,375.9658,331.1754,270,4.5,-.5058,-2.3204,-1.0718,-.2207,-2.1154,-.3199,-1.4358,-1.1822,-1.3692,5,-2.9627,-1.9114,-1.1252,.3708,-2.4476,-1.9656
158,TAP,15800068,2432,15806662,450.0026,433.9837,461.2351,458.831,461.8175,442.6859,473.4897,450.3945,441.1414,440.894,436.738,100,1.66666666666667,-1.3966,-2.4245,.466,.0194,-1.0555,-1.6194,-1.0392,-.8133,-.5013,6,-.4136,.0226,-.5251,-.0575,.4505,.6524
158,TAP,15800149,5383,15806666,511.6179,400.3014,471.2351,492.7012,435.0586,471.0153,503.9982,455.4742,497.3203,470.3787,485.8092,180,3,-.5815,.7435,.3758,.0194,.5094,.5305,.3155,1.3961,-.1933,11,-.0862,.0226,.1216,.3708,-.6102,.3181
158,TAP,15800080,2861,15806670,532.9756,435.7838,487.5236,470.8197,456.0308,503.2808,488.0336,483.3104,481.0781,466.4238,492.1448,100,1.66666666666667,-.9353,-.121,-.5509,.5683,-.8208,-.14,-.2217,-.6127,-.7992,5,-1.1019,-.7902,-1.1252,.3708,2.0781,99
158,TAP,15800194,6959,15806674,448.2344,417.3136,428.7833,448.077,423.2473,440.5348,446.4226,404.1938,442.0523,419.8256,455.3562,60,1,-.3325,-.121,-1.0718,1.3441,.5094,.5305,2.3674,.7921,-.1933,5,-1.0197,-.227,.1216,-.3438,-1.2233,.3379
158,TAP,15800198,7099,15806675,417.7955,422.6742,382.8619,386.5131,379.7615,376.7682,399.8199,393.3822,376.1593,388.2628,380.3358,50,.833333333333333,1.057,-2.4245,-.2618,-1.2707,-2.1154,-2.4981,-3.7565,-1.1822,-.1933,10,-.2479,-.7638,-.1563,-.7778,.4505,.6524
158,TAP,15800168,6055,15806676,439.2122,421.3114,405.41,397.7533,425.6521,415.0979,394.9767,405.0511,383.288,405.0001,409.9705,120,2,-.6204,-.7945,.5088,-.7984,-1.7159,-1.0116,-.866,-.6127,2.1552,7,.9535,-.4806,-1.236,.3708,-.9558,.3181
158,TAP,15800057,2043,15806680,531.6316,516.7161,482.2761,467.2249,507.5034,488.8986,457.1837,491.6692,455.0152,481.2175,484.247,0,0,-.8041, , ,-1.3259,-.8208,-.3744,-1.0625,.8598,-.1933,6,-.0088,-1.0611,-.7496,-.7778,2.0781,2.0469
158,TAP,15800065,2322,15806682,425.0634,376.5571,405.4682,417.3726,433.6064,394.5497,399.4457,400.7813,435.1685,399.0779,378.2435,45,.75,-1.3087,-.2795,-.4496,-.2342,-.8208,-.1626,-.4143,-.1651,-.1933,5,-.0862,-.227,.1216,-1.9301,-.6102,-.3816
158,TAP,15800012,444,15806684,314.7349,220.1807,263.6448,282.339,245.4765,238.7314,279.3375,267.8264,284.0501,257.9465,254.3048,99999999, ,-.9517,-2.4245,-1.2362,-1.2707,.5094,-.1901,-3.7565,-1.8501,-2.7904,10,.2842,-2.664,.1216,-.2948,99,99
158,TAP,15800016,576,15806687,396.3869,372.4247,383.9336,386.177,361.5606,376.8867,378.7664,391.9839,361.0933,362.5615,364.1625,0,0,-.5817, , ,-.1826,-.6306,-.3744,.5008,1.8543,-.9026,8,-.5616,-.5034,-.5251,1.7359,-.6102,-.3816
158,TAP,15800196,7033,15806690,412.6298,418.1922,413.3941,437.9236,423.1366,416.4231,442.5829,431.3573,430.2622,441.1204,443.6325,0,0,.5483, , ,-.2844,-.8208,-.3744,.3155,-.2803,-.1933,11,-.5743,.0226,.1216,1.7359,-.0718,-1.274
158,TAP,15800040,1436,15806692,494.9719,495.5952,491.2033,480.6212,485.4105,509.324,499.2082,493.1535,485.5054,513.5563,494.1745,200,3.33333333333333,-.3439,-.9927,-.1164,-.2342,-.1833,-.172,-.7482,-.4849,-.1933,9,-.7027,-1.0611,-1.1252,1.7359,-.6102,-.3816
158,TAP,15800191,6861,15806697,482.2627,447.1791,481.809,482.9004,460.4423,494.764,479.1212,480.5991,486.6684,508.8123,518.6831,315,5.25,-.6325,-.5766,-.5956,.0194,-.395,.3721,-1.8294,-1.3281,-.1933,9,-.0862,-.3713,-.6073,.3708,.045,1.3754
158,TAP,15800190,6809,15806704,499.0067,472.7097,492.4574,474.6591,495.292,480.3781,478.5893,481.8194,499.1249,483.0393,481.6692,225,3.75,-1.1361,-.0258,1.4475,1.3107,.0992,.6496,.7392,-1.0795,-.1933,9,.2718,.0226,-.1563,-.494,-2.4476,1.3754
158,TAP,15800176,6338,15806708,387.2291,248.8243,343.6353,374.9246,361.9666,330.8098,365.2355,296.8834,328.4101,380.2018,365.7799,99999999, ,.6028, , , , , , ,-3.0877, ,11, , , ,.3708,-.793,.353
158,TAP,15800167,6038,15806709,483.2158,422.1085,493.1899,515.3708,453.5898,495.3334,509.7755,465.551,489.4761,486.8418,488.6674,275,4.58333333333333,-1.5755,.2699,.3065,.0194,.5094,.6496,-.0321,-.8133,-.1933,9,.0467,.9726,.1216,.3708,.2483,.3181
158,TAP,15800075,2710,15806711,408.1068,359.73,360.6133,386.6158,348.2366,363.1405,386.9875,341.1527,369.2239,342.8571,330.7648,350,5.83333333333333,-.016,-.121,-1.0718,1.8029,.5094,.5305,-.4153,-.4291,.1502,6,-.0862,.0226,.1216,.3708,.4505,-.787
158,TAP,15800013,463,15806713,534.0138,479.8376,480.7211,485.5435,466.6285,504.3336,494.1337,512.8806,475.2219,503.6041,509.5183,50,.833333333333333,-.1626,-1.0398,-.1164,.0194,-.4318,-.0034,-.0487,-.2243,.9214,8,-.6447,.0226,-.7108,1.7359,.4505,.6524
158,TAP,15800072,2588,15806716,482.2168,371.012,440.7594,462.6037,398.5546,445.9706,461.7575,417.3763,402.9998,443.2376,472.8965,250,4.16666666666667,.0097,3.1829,1.4475,3.2811,-2.1154,.4348,-.6714,-.8133,-.8909,7,-1.3452,-2.664,-2.5027,-.7778,99,99
158,TAP,15800140,5054,15806718,365.4718,273.8552,317.0152,329.8618,284.3359,296.4308,328.5357,271.7609,289.3212,285.5672,253.2879,270,4.5,-1.5245,-3.3405,-2.7195,-.8434,-.8208,-.3744,-1.0524,-1.1822,-.1933,6,-.8264,-1.1926,-1.1252,.7429,99,99
158,TAP,15800071,2569,15806719,461.9398,341.0355,392.2044,409.6105,405.4334,405.5975,391.8886,387.3047,410.2555,412.2164,380.0497,270,4.5,-.6365,.9452,.1274,-.9156,.5094,.355,-.3997,-.1651,-.1933,9,-.2479,.0226,.1216,-1.2349,.4505,.6524
158,TAP,15800177,6391,15806720,542.9971,460.8326,480.5401,504.2157,497.9038,493.4607,492.3287,476.6591,510.2108,466.436,480.5421,200,3.33333333333333,-.2817,.3183,-.233,-.8379,-.8208,-.4748,-3.7565,-1.0795,-2.7904,8,-2.9627,-.2866,-1.6872,-1.2836,99,99
158,TAP,15800015,528,15806721,404.4802,385.678,415.1768,420.1526,409.0859,418.0807,424.5176,409.5577,390.7708,407.7263,406.9562,90,1.5,-1.4726,-1.7081,-.1164,-.342,.5094,.5305,.3155,-.8771,.3396,3,-1.3452,-1.0611,-1.158,.3708,-.6102,-1.9656
158,TAP,15800211,7576,15806722,224.6986,297.8299,257.0132,253.3333,219.7382,253.4628,219.2001,227.5873,261.1755,250.3054,294.5382,0,0,-.1759, , ,-.5727,-.6306,-2.4981,.3155,-.4982,-.2312,10,-.0862,-.227,.1216,1.7359,2.0781,1.0172
158,TAP,15800208,7481,15806723,426.6893,354.6353,407.7614,425.5604,396.5729,411.329,409.7531,398.4324,417.424,389.6325,429.2336,200,3.33333333333333,-.7469,-.0258,.9209,1.2247,.5094,2.4511,-.898,.4094,-.1933,9,-.4998,.0226,-.7108,1.356,1.4332,.6327
158,TAP,15800154,5586,15806724,387.3185,375.3489,375.9964,375.4044,391.0108,393.727,385.9393,373.3901,345.7689,385.1056,403.8979,90,1.5,-1.6018,-.2993,.3758,.329,1.3058,-.0968,.7554,.5952,1.1319,9,.1301,.0226,1.1013,.3708,2.0781,.9623
158,TAP,15800031,1109,15806725,352.1917,299.4066,366.2048,413.1133,364.3919,356.5044,395.2654,334.2309,374.5737,371.7667,373.9739,120,2,-.2373,.0355,-.1164,.5038,.5094,.5305,.1239,-1.0795,-.1933,7,-1.249,-1.1926,-1.1252,.3708,-.3693,.6524
158,TAP,15800032,1148,15806729,456.6364,437.5884,472.7195,473.2033,438.7445,480.2114,472.5532,476.2885,456.9986,447.8132,475.6346,180,3,-.4333,-.1486,-.1164,1.2283,.5094,-.1239,-.0565,-.1651,-.1933,10,-.0862,.0226,.1216,.3708,-.1416,-.0163
158,TAP,15800129,4675,15806730,474.6434,459.5423,469.2577,497.8393,471.9199,476.143,481.6077,466.7449,470.508,503.3009,487.872,225,3.75,-.1576,-.3954,.4284,.1883,.5094,1.0787,.1281,.5387,.3082,10,1.1352,1.036,-.7816,.8545,99,99
158,TAP,15800072,2601,15806731,483.2462,338.6388,485.2793,506.3349,492.0922,486.1302,509.5154,479.297,488.0534,473.1167,511.2414,225,3.75,-.563,.6995,.6375,1.3793,-.2245,.3756,.7302,.1111,1.4394, ,1.3939,.9192,1.2841,-.0948,99,99
158,TAP,15800103,3701,15806735,398.5191,381.6689,392.6017,386.4391,371.1701,377.4559,394.5276,392.8514,394.0856,389.0523,402.7217,250,4.16666666666667,-.6129, , ,-.4949,-1.2347,-.3088,.1227,-1.1822,-1.7988,9,.2842,.27,-.1563,-.494,-.6102,-1.2982
158,TAP,15800136,4921,15806736,369.3184,382.0669,355.1243,332.9547,364.288,377.2313,334.9665,357.8959,349.2923,345.0708,355.8409,300,5,-1.2747,-.2795,-1.0718,-1.1305,-.5781,-.3744,.1281,-.2803,-.9026,5,-.2479,-.7836,-.4607,.3708,.8634,.6178
158,TAP,15800048,1719,15806742,378.3503,348.919,371.899,377.3032,372.9274,386.5491,365.9891,393.6124,392.1665,358.7409,375.0218,180,3,-.533,-3.3405,-2.7195,-1.2707,-2.1154,-.6693,-1.2276,-.8133,-.5013,6,.1609,.0226,2.0955,.3708,.8719,-.8348
158,TAP,15800065,2336,15806744,247.3894,276.2371,318.5936,356.7952,318.4354,273.9572,343.6757,316.6564,290.9372,337.5923,303.331,100,1.66666666666667,.116,-.3218,.7896,-.0914,-.2121,-.2481,-.3946,-.2803,-.8189,6,-1.2394,-.954,-.5912,.3708,.2483,-.0163
158,TAP,15800015,541,15806746,427.4616,331.6053,413.9647,373.9518,390.7657,447.4719,402.4369,429.657,384.4298,371.4656,406.4425,100,1.66666666666667,-.2106,-.242,-1.0718,1.8029,-1.0384,.3029,.3012,1.8543,-.1933,7,-.0862,1.1355,2.0955,1.3336,.4505,-.3816
158,TAP,15800063,2247,15806755,467.4675,455.31,466.276,511.902,470.6241,472.544,504.8513,448.6351,448.5456,474.0518,461.5503,225,3.75,1.2832,-.8859,-.7416,3.2811,1.3859,1.0687,1.2391,.9799,.2465,10,-.6065,-1.8814,-2.5027,.3708,.4505,-1.9656
158,TAP,15800064,2311,15806762,447.3089,407.8116,456.0382,468.9771,473.2086,461.4842,451.0891,459.742,423.8857,466.9451,470.2121,180,3,-1.4866,-2.2684,-.2618,-.2342,-.8208,-.6595,-1.3979,-.8133,.2674,5,-.4203,-.7638,-.7496,.3708,.4505,.3181
158,TAP,15800163,5891,15806768,280.8457,208.9373,296.0841,275.228,296.8389,256.8317,293.3589,264.3475,263.6052,297.5767,258.5581,0,0,-1.4859,-3.3405,.5683,-.4883,.5094,-.3744,-1.0524,-1.4159,-.1933,9,.381,.4173,-.1563,.3708,.4505,.3181
158,TAP,15800179,6475,15806770,394.2432,315.8132,367.2484,361.0055,352.6275,379.1732,351.9969,362.2325,384.93,390.5726,391.4425,160,2.66666666666667,-.8436,.9452,-.2618,-1.2707,.5094,.6496,.3155,-.1651,-.1933,10,-.0862,-.227,.1216,1.7359,.4505,.0214
158,TAP,15800088,3163,15806774,379.8715,332.7485,366.8334,346.1777,333.937,371.2182,354.361,364.5638,356.299,386.8273,365.5965,180,3,.6304,-.0084,-.1164,.0194,.5094,-.3744,.3155,.1218,-.1933,5,-.0862,.4173,-.2726,-.7778,-.6102,-.8348
158,TAP,15800200,7178,15806781,405.844,418.1771,441.221,447.7824,417.3495,428.7646,462.6511,447.2664,455.9471,420.0707,463.9588,135,2.25,-.8984,-1.9625,.3758,-.1549,-.6306,.9074,.5114,-.2243,-.1933,10,-1.0138,-.227,-.7317,.3708,.4505,-1.2428
158,TAP,15800104,3752,15806782,486.718,435.5752,468.1217,460.87,444.1222,465.0384,442.0164,439.9069,432.7767,449.6861,467.938,225,3.75,-.4632,.2317,-.1164,-.485,.0992,-.2926,.3155,.2296,-.1933,11,-.1621,.5021,.4794,99,.4505,-.3816
158,TAP,15800013,483,15806783,487.4104,444.7252,483.2347,503.9819,434.5886,468.9713,518.0963,480.5072,509.2092,475.868,494.6425,200,3.33333333333333,-1.7164,-.121,-1.0718,.0194,-.6148,-.3274,-.7482,-.4849,-.053,3,1.7671,.5347,.1216,.3708,.395,-.8348
158,TAP,15800031,1101,15806788,399.5002,380.432,418.7296,441.6923,408.1436,395.3224,430.3187,395.9241,450.3074,375.3284,420.5426,270,4.5,-1.6098,3.1829,-.1164,-.3379,.5094,.2649,.1239,-1.0701,-.1933,9,-.8785,-.7638,.1216,.8155,-.6102,-.8348
158,TAP,15800199,7150,15806790,534.7344,528.72,493.2082,493.6581,475.6266,518.7675,504.9075,492.6213,520.0798,500.6926,528.2092,0,0,-1.1782, , ,-.0809,-.8208,-1.6194,-1.8632,.4631,-.1933,6,-.2366,-.9607,-.5251,1.7359,.8729,2.0469
158,TAP,15800074,2668,15806791,417.1796,374.5979,390.9322,412.8486,361.4777,388.6647,419.9868,390.1575,409.301,385.1771,400.3055,225,3.75,-.65,-.3733,-.1164,-3.3765,-.8208,-.3744,.3155,-1.6241,-1.3692, ,-.4961,-.5034,-.1563,-1.9301,.4505,.6524
158,TAP,15800023,816,15806792,455.5814,409.2617,484.5988,527.8738,480.9546,461.246,497.0379,479.2432,506.565,472.0041,454.0996,225,3.75,-1.5399,.9452,-.1164,.0194,.5094,.5305,.3155,-.5996,-.1933,9,-.0862,.0226,.1216,-.7778,-2.4476,-1.9656
158,TAP,15800101,3642,15806796,469.9123,441.848,460.0814,480.6809,486.7443,478.3466,496.2887,473.8191,477.316,511.532,450.1173,100,1.66666666666667,-.6318,-.8178,.4325,.0194,.5094,-.0095,-.0462,-1.0255,-.1933,5,.5289,-1.0611,-1.1252,.3708,-.6102,.3379
158,TAP,15800194,6977,15806797,383.6007,423.9998,431.6684,450.596,391.3068,443.4567,454.4492,437.9543,429.2183,412.7135,439.5231,40,.666666666666667,-1.4628,-3.3405,-.5956,-1.2707,-.8208,-.3744,.3155,-.5643,-.1933,5,-1.0046,-2.664,-2.5027,.3708,-2.4476,-.3816
158,TAP,15800172,6207,15806798,398.66,382.655,422.1081,431.1515,454.4263,396.6757,419.6456,417.3127,423.1099,435.9349,379.1602,120,2,-1.0398,.83,.2407,.0194,.5094,.3721,-1.0524,-.9738,-.1933,3,-.0862,.0226,.1216,.3708,-.6102,-.3816
158,TAP,15800128,4611,15806802,282.4235,306.6709,245.1754,259.9098,288.8414,250.412,242.1859,265.7043,218.9165,225.7357,235.6724,225,3.75,-.0189,.9452,-.1164,-1.2707,.5094,-.3744,.3155,-.1651,-.1933,11,-1.2884,.0226,.1216,1.7359,2.0781,.3332
158,TAP,15800179,6446,15806804,388.6921,412.059,401.3866,416.4948,429.9341,416.4117,411.2261,419.5009,418.8523,415.1611,414.9741,225,3.75,-1.0012,1.1841,1.4475,.6039,-2.1154,-2.4981,-3.7565,-1.0795,-2.7904,7,-.8524,-.8627,-.7496,-1.9301,-.6102,-.3816
158,TAP,15800185,6622,15806805,491.0007,475.625,458.5093,458.9792,454.7519,449.2021,439.3293,467.0218,434.7465,461.9973,452.0292,225,3.75,-.5037,.2033,-1.0718,.0194,-.8208,-.178,.1258,.9799,1.5636,8,.7855,1.9359,2.0955,-1.2836,2.0781,1.0172
158,TAP,15800194,6970,15806806,432.7163,403.3306,415.7549,402.2177,407.2993,418.008,398.0397,409.2835,406.2705,398.2685,401.955,0,0,-.7934, , ,.0194,.5094,.5305,-1.0524,.7921,-.1933, ,.6724,1.4967,.1216,.3708,.7979,.0601
